pos/4295.jpg 1 0 0 100 70
pos/thomas_right_281.jpg 1 0 0 100 70
pos/thomas_far_141.jpg 1 0 0 100 70
pos/1132.jpg 1 0 0 100 70
pos/1526.jpg 1 0 0 100 70
pos/6-rear_0725.jpg_0000_0052_0041_0100_0061.jpg 1 0 0 100 70
pos/6-rear_1069.jpg_0000_0043_0049_0298_0197.jpg 1 0 0 100 70
pos/7-rear_with_lanes_0059.jpg_0000_0108_0069_0144_0118.jpg 1 0 0 100 70
pos/7-rear_with_lanes_0017.jpg_0000_0049_0065_0156_0116.jpg 1 0 0 100 70
pos/Right_672.jpg 1 0 0 100 70
pos/left_374.jpg 1 0 0 100 70
pos/left_306.jpg 1 0 0 100 70
pos/thomas_far_606.jpg 1 0 0 100 70
pos/thomas_middleclose_163.jpg 1 0 0 100 70
pos/8-rear_parked_0082.jpg_0000_0060_0052_0170_0146.jpg 1 0 0 100 70
pos/left_427.jpg 1 0 0 100 70
pos/left_614.jpg 1 0 0 100 70
pos/thomas_far_359.jpg 1 0 0 100 70
pos/1049.jpg 1 0 0 100 70
pos/1719.jpg 1 0 0 100 70
pos/thomas_left_507.jpg 1 0 0 100 70
pos/1470.jpg 1 0 0 100 70
pos/3834.jpg 1 0 0 100 70
pos/Right_759.jpg 1 0 0 100 70
pos/thomas_middleclose_277.jpg 1 0 0 100 70
pos/391.jpg 1 0 0 100 70
pos/thomas_right_306.jpg 1 0 0 100 70
pos/left_263.jpg 1 0 0 100 70
pos/1782.jpg 1 0 0 100 70
pos/3591.jpg 1 0 0 100 70
pos/4757.jpg 1 0 0 100 70
pos/517.jpg 1 0 0 100 70
pos/cal_tech_514.jpg 1 0 0 100 70
pos/Right_88.jpg 1 0 0 100 70
pos/Right_6.jpg 1 0 0 100 70
pos/thomas_left_822.jpg 1 0 0 100 70
pos/thomas_far_637.jpg 1 0 0 100 70
pos/379.jpg 1 0 0 100 70
pos/thomas_right_513.jpg 1 0 0 100 70
pos/thomas_left_483.jpg 1 0 0 100 70
pos/2436.jpg 1 0 0 100 70
pos/4491.jpg 1 0 0 100 70
pos/left_360.jpg 1 0 0 100 70
pos/thomas_far_235.jpg 1 0 0 100 70
pos/left_906.jpg 1 0 0 100 70
pos/Right_608.jpg 1 0 0 100 70
pos/far_433.jpg 1 0 0 100 70
pos/thomas_left_187.jpg 1 0 0 100 70
pos/1753.jpg 1 0 0 100 70
pos/7-rear_with_lanes_0258.jpg_0000_0137_0065_0114_0085.jpg 1 0 0 100 70
pos/2968.jpg 1 0 0 100 70
pos/3443.jpg 1 0 0 100 70
pos/6-rear_0975.jpg_0000_0041_0052_0118_0080.jpg 1 0 0 100 70
pos/Right_405.jpg 1 0 0 100 70
pos/6-rear_0822.jpg_0000_0034_0040_0117_0084.jpg 1 0 0 100 70
pos/6-rear_0349.jpg_0000_0036_0042_0243_0166.jpg 1 0 0 100 70
pos/1348.jpg 1 0 0 100 70
pos/thomas_far_399.jpg 1 0 0 100 70
pos/thomas_right_514.jpg 1 0 0 100 70
pos/7-rear_with_lanes_0197.jpg_0000_0073_0061_0235_0147.jpg 1 0 0 100 70
pos/6-rear_0142.jpg_0000_0043_0045_0158_0110.jpg 1 0 0 100 70
pos/2273.jpg 1 0 0 100 70
pos/1077.jpg 1 0 0 100 70
pos/left_278.jpg 1 0 0 100 70
pos/thomas_far_22.jpg 1 0 0 100 70
pos/1726.jpg 1 0 0 100 70
pos/7-rear_with_lanes_0404.jpg_0000_0134_0074_0149_0097.jpg 1 0 0 100 70
pos/thomas_right_487.jpg 1 0 0 100 70
pos/5106.jpg 1 0 0 100 70
pos/862.jpg 1 0 0 100 70
pos/2279.jpg 1 0 0 100 70
pos/5398.jpg 1 0 0 100 70
pos/thomas_left_29.jpg 1 0 0 100 70
pos/1598.jpg 1 0 0 100 70
pos/7-rear_with_lanes_0429.jpg_0000_0071_0065_0249_0155.jpg 1 0 0 100 70
pos/thomas_left_870.jpg 1 0 0 100 70
pos/cal_tech_361.jpg 1 0 0 100 70
pos/5007.jpg 1 0 0 100 70
pos/3177.jpg 1 0 0 100 70
pos/6-rear_0870.jpg_0000_0043_0045_0275_0178.jpg 1 0 0 100 70
pos/8-rear_parked_0036.jpg_0000_0051_0059_0170_0131.jpg 1 0 0 100 70
pos/8-rear_parked_0118.jpg_0000_0111_0060_0170_0135.jpg 1 0 0 100 70
pos/1446.jpg 1 0 0 100 70
pos/Right_416.jpg 1 0 0 100 70
pos/thomas_middleclose_224.jpg 1 0 0 100 70
pos/896.jpg 1 0 0 100 70
pos/1499.jpg 1 0 0 100 70
pos/far_84.jpg 1 0 0 100 70
pos/5177.jpg 1 0 0 100 70
pos/4327.jpg 1 0 0 100 70
pos/thomas_far_435.jpg 1 0 0 100 70
pos/1676.jpg 1 0 0 100 70
pos/3533.jpg 1 0 0 100 70
pos/far_465.jpg 1 0 0 100 70
pos/673.jpg 1 0 0 100 70
pos/left_315.jpg 1 0 0 100 70
pos/6-rear_0744.jpg_0000_0050_0036_0173_0092.jpg 1 0 0 100 70
pos/1565.jpg 1 0 0 100 70
pos/7-rear_with_lanes_0192.jpg_0000_0073_0065_0237_0151.jpg 1 0 0 100 70
pos/6-rear_0314.jpg_0000_0040_0044_0126_0083.jpg 1 0 0 100 70
pos/left_349.jpg 1 0 0 100 70
pos/5911.jpg 1 0 0 100 70
pos/1185.jpg 1 0 0 100 70
pos/477.jpg 1 0 0 100 70
pos/356.jpg 1 0 0 100 70
pos/290.jpg 1 0 0 100 70
pos/thomas_left_766.jpg 1 0 0 100 70
pos/2051.jpg 1 0 0 100 70
pos/5143.jpg 1 0 0 100 70
pos/thomas_left_546.jpg 1 0 0 100 70
pos/far_342.jpg 1 0 0 100 70
pos/2406.jpg 1 0 0 100 70
pos/945.jpg 1 0 0 100 70
pos/5943.jpg 1 0 0 100 70
pos/left_256.jpg 1 0 0 100 70
pos/2061.jpg 1 0 0 100 70
pos/thomas_right_366.jpg 1 0 0 100 70
pos/222.jpg 1 0 0 100 70
pos/left_400.jpg 1 0 0 100 70
pos/left_729.jpg 1 0 0 100 70
pos/1814.jpg 1 0 0 100 70
pos/8-rear_parked_0120.jpg_0000_0056_0053_0169_0151.jpg 1 0 0 100 70
pos/17.jpg 1 0 0 100 70
pos/7-rear_with_lanes_0395.jpg_0000_0149_0066_0089_0064.jpg 1 0 0 100 70
pos/432.jpg 1 0 0 100 70
